SessionId,DeviceId,Time,UserId,IP,EventAction,EventCategory,EventData,EventEntity,EventLabel,EventLabelRaw,EventSource,UserAgent,Product,MachineName,CollectTime,Platform
1096655,ebe8a978-0cf0-488a-ac87-ff714ad5a172,2026-09-14 00:00:32.100000 UTC,,186.247.47.9,,PageView,,,"{
  ""EventLabel"": {
    ""list"": []
  }
}",https://www.openrice.com/en/hongkong/restaurants/type/stir-fry?sortBy=ORScoreDesc&districtId=1001&poiType=1&tabIndex=0,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML%2C like Gecko) Chrome/152.0.0.0 Safari/537.36;Lang:en-GB%2Cen-US;q=0.9%2Cen;q=0.8%2Czh-TW;q=0.7%2Czh;q=0.6,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-09-13 23:39:01.000000 UTC,desktop
1100280,ecb1a69e-020b-42f4-ae92-26125dd3a6e9,2026-09-14 00:00:30.000000 UTC,bd5f08e0-1c0d-48e0-9d7f-f155a5d89813,58.153.164.193,impression.explore,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""PhotoID"",
        ""Value"": ""29218568""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""sr2""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.SR2.photo.all.143029""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;PhotoID:29218568;sr:sr2;sn:HK.SR2.photo.all.143029,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-09-13 23:39:01.000000 UTC,ios
1100280,ecb1a69e-020b-42f4-ae92-26125dd3a6e9,2026-09-14 00:00:32.600000 UTC,bd5f08e0-1c0d-48e0-9d7f-f155a5d89813,58.153.164.193,impression.explore,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""PhotoID"",
        ""Value"": ""16935449""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""sr2""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.SR2.photo.decor.143029""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;PhotoID:16935449;sr:sr2;sn:HK.SR2.photo.decor.143029,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-09-13 23:39:01.000000 UTC,ios
1100280,ecb1a69e-020b-42f4-ae92-26125dd3a6e9,2026-09-14 00:00:36.600000 UTC,bd5f08e0-1c0d-48e0-9d7f-f155a5d89813,58.153.164.193,impression.explore,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""PhotoID"",
        ""Value"": ""13050015""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""sr2""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.SR2.photo.decor.143029""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;PhotoID:13050015;sr:sr2;sn:HK.SR2.photo.decor.143029,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-09-13 23:39:01.000000 UTC,ios
1100280,ecb1a69e-020b-42f4-ae92-26125dd3a6e9,2026-09-14 00:00:32.600000 UTC,bd5f08e0-1c0d-48e0-9d7f-f155a5d89813,58.153.164.193,impression.explore,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""PhotoID"",
        ""Value"": ""22978166""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""sr2""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.SR2.photo.decor.143029""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;PhotoID:22978166;sr:sr2;sn:HK.SR2.photo.decor.143029,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-09-13 23:39:01.000000 UTC,ios
1100280,ecb1a69e-020b-42f4-ae92-26125dd3a6e9,2026-09-14 00:00:30.000000 UTC,bd5f08e0-1c0d-48e0-9d7f-f155a5d89813,58.153.164.193,impression.explore,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""PhotoID"",
        ""Value"": ""29503627""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""sr2""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.SR2.photo.all.143029""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;PhotoID:29503627;sr:sr2;sn:HK.SR2.photo.all.143029,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-09-13 23:39:01.000000 UTC,ios
1100280,ecb1a69e-020b-42f4-ae92-26125dd3a6e9,2026-09-14 00:00:36.800000 UTC,bd5f08e0-1c0d-48e0-9d7f-f155a5d89813,58.153.164.193,impression.explore,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""PhotoID"",
        ""Value"": ""3752100""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""sr2""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.SR2.photo.decor.143029""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;PhotoID:3752100;sr:sr2;sn:HK.SR2.photo.decor.143029,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-09-13 23:39:01.000000 UTC,ios
1100280,ecb1a69e-020b-42f4-ae92-26125dd3a6e9,2026-09-14 00:00:30.000000 UTC,bd5f08e0-1c0d-48e0-9d7f-f155a5d89813,58.153.164.193,impression.explore,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""PhotoID"",
        ""Value"": ""29218569""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""sr2""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.SR2.photo.all.143029""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;PhotoID:29218569;sr:sr2;sn:HK.SR2.photo.all.143029,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-09-13 23:39:01.000000 UTC,ios
1100280,ecb1a69e-020b-42f4-ae92-26125dd3a6e9,2026-09-14 00:00:36.700000 UTC,bd5f08e0-1c0d-48e0-9d7f-f155a5d89813,58.153.164.193,impression.explore,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""PhotoID"",
        ""Value"": ""6021098""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""sr2""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.SR2.photo.decor.143029""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;PhotoID:6021098;sr:sr2;sn:HK.SR2.photo.decor.143029,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-09-13 23:39:01.000000 UTC,ios
1100280,ecb1a69e-020b-42f4-ae92-26125dd3a6e9,2026-09-14 00:00:36.800000 UTC,bd5f08e0-1c0d-48e0-9d7f-f155a5d89813,58.153.164.193,impression.explore,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""PhotoID"",
        ""Value"": ""4583276""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""sr2""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.SR2.photo.decor.143029""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;PhotoID:4583276;sr:sr2;sn:HK.SR2.photo.decor.143029,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-j2lhc,2026-09-13 23:39:01.000000 UTC,ios
