SessionId,DeviceId,Time,UserId,IP,EventAction,EventCategory,EventData,EventEntity,EventLabel,EventLabelRaw,EventSource,UserAgent,Product,MachineName,CollectTime,Platform
392510,61b7f680-6779-410e-a5db-0cf5911486ae,2026-09-15 00:00:00.400000 UTC,,49.130.128.36,or.takeaway.order,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""POIID"",
        ""Value"": ""438899""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""sr2Tab""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.Takeaway.order.438899""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;POIID:438899;sr:sr2Tab;sn:HK.Takeaway.order.438899,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-14 23:39:01.000000 UTC,ios
392510,61b7f680-6779-410e-a5db-0cf5911486ae,2026-09-15 00:00:01.500000 UTC,,49.130.128.36,poi.emenu.photo,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""POIID"",
        ""Value"": ""438899""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Page"",
        ""Value"": ""1""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK.SR2.photo.menu.438899""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;POIID:438899;Page:1;sn:HK.SR2.photo.menu.438899,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-14 23:39:01.000000 UTC,ios
392510,61b7f680-6779-410e-a5db-0cf5911486ae,2026-09-15 00:00:02.600000 UTC,,49.130.128.36,or.explore.reel.photo,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""poiId"",
        ""Value"": ""438899""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""SrcPhotoId"",
        ""Value"": ""29493814""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""hk..1""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""isAutoPlay"",
        ""Value"": ""false""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""isVpn"",
        ""Value"": ""false""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""isMobileNetwork"",
        ""Value"": ""true""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;poiId:438899;SrcPhotoId:29493814;sn:hk..1;isAutoPlay:false;isVpn:false;isMobileNetwork:true,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-14 23:39:01.000000 UTC,ios
392510,61b7f680-6779-410e-a5db-0cf5911486ae,2026-09-15 00:00:06.200000 UTC,,49.130.128.36,or.explore.reel.photo,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""poiId"",
        ""Value"": ""438899""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""photoId"",
        ""Value"": ""29493813""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""SrcPhotoId"",
        ""Value"": ""29493814""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""isVideo"",
        ""Value"": ""false""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""Reel""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""position"",
        ""Value"": ""1""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK..Reel.photo.29493814""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;poiId:438899;photoId:29493813;SrcPhotoId:29493814;isVideo:false;sr:Reel;position:1;sn:HK..Reel.photo.29493814,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-14 23:39:01.000000 UTC,ios
392510,61b7f680-6779-410e-a5db-0cf5911486ae,2026-09-15 00:00:11.300000 UTC,,49.130.128.36,or.explore.reel.photo,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""poiId"",
        ""Value"": ""438899""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""photoId"",
        ""Value"": ""29493812""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""SrcPhotoId"",
        ""Value"": ""29493814""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""isVideo"",
        ""Value"": ""false""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""Reel""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""position"",
        ""Value"": ""2""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK..Reel.photo.29493813""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;poiId:438899;photoId:29493812;SrcPhotoId:29493814;isVideo:false;sr:Reel;position:2;sn:HK..Reel.photo.29493813,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-14 23:39:01.000000 UTC,ios
392510,61b7f680-6779-410e-a5db-0cf5911486ae,2026-09-15 00:00:15.800000 UTC,,49.130.128.36,or.explore.reel.photo,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""SrcPhotoId"",
        ""Value"": ""29493814""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""poiId"",
        ""Value"": ""438899""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""photoId"",
        ""Value"": ""29493811""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""position"",
        ""Value"": ""4""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""Reel""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""isVideo"",
        ""Value"": ""false""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK..Reel.photo.29493812""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;SrcPhotoId:29493814;poiId:438899;photoId:29493811;position:4;sr:Reel;isVideo:false;sn:HK..Reel.photo.29493812,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-14 23:39:01.000000 UTC,ios
392510,61b7f680-6779-410e-a5db-0cf5911486ae,2026-09-15 00:00:17.000000 UTC,,49.130.128.36,or.explore.reel.photo,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""position"",
        ""Value"": ""5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""Reel""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""isVideo"",
        ""Value"": ""false""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""poiId"",
        ""Value"": ""438899""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""photoId"",
        ""Value"": ""29445892""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""SrcPhotoId"",
        ""Value"": ""29493814""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK..Reel.photo.29493811""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;position:5;sr:Reel;isVideo:false;poiId:438899;photoId:29445892;SrcPhotoId:29493814;sn:HK..Reel.photo.29493811,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-14 23:39:01.000000 UTC,ios
392510,61b7f680-6779-410e-a5db-0cf5911486ae,2026-09-15 00:00:17.900000 UTC,,49.130.128.36,or.explore.reel.photo,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""SrcPhotoId"",
        ""Value"": ""29493814""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""position"",
        ""Value"": ""6""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""photoId"",
        ""Value"": ""29432332""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""Reel""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""poiId"",
        ""Value"": ""438899""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""isVideo"",
        ""Value"": ""false""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK..Reel.photo.29445892""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;SrcPhotoId:29493814;position:6;photoId:29432332;sr:Reel;poiId:438899;isVideo:false;sn:HK..Reel.photo.29445892,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-14 23:39:01.000000 UTC,ios
392510,61b7f680-6779-410e-a5db-0cf5911486ae,2026-09-15 00:00:18.800000 UTC,,49.130.128.36,or.explore.reel.photo,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""SrcPhotoId"",
        ""Value"": ""29493814""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""position"",
        ""Value"": ""7""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""isVideo"",
        ""Value"": ""false""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""Reel""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""poiId"",
        ""Value"": ""438899""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""photoId"",
        ""Value"": ""29432331""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK..Reel.photo.29432332""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;SrcPhotoId:29493814;position:7;isVideo:false;sr:Reel;poiId:438899;photoId:29432331;sn:HK..Reel.photo.29432332,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-14 23:39:01.000000 UTC,ios
392510,61b7f680-6779-410e-a5db-0cf5911486ae,2026-09-15 00:00:20.900000 UTC,,49.130.128.36,or.explore.reel.photo,,,,"{
  ""EventLabel"": {
    ""list"": [{
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""CityID"",
        ""Value"": ""0""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Lang"",
        ""Value"": ""hk""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""Ver"",
        ""Value"": ""7.20.5""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""SrcPhotoId"",
        ""Value"": ""29493814""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""isVideo"",
        ""Value"": ""false""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""poiId"",
        ""Value"": ""438899""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""photoId"",
        ""Value"": ""29432330""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sr"",
        ""Value"": ""Reel""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""position"",
        ""Value"": ""9""
      }
    }, {
      ""item"": {
        ""List"": ""0"",
        ""Param"": ""sn"",
        ""Value"": ""HK..Reel.photo.29432331""
      }
    }]
  }
}",CityID:0;Lang:hk;Ver:7.20.5;SrcPhotoId:29493814;isVideo:false;poiId:438899;photoId:29432330;sr:Reel;position:9;sn:HK..Reel.photo.29432331,Events,OpenRice_iOS/7.20.5 (iPhone; iOS 26.6);Lang:zh-HK,OpenRice,production-orga-openrice-netcore-app-67b5c6675c-9plj9,2026-09-14 23:39:01.000000 UTC,ios
